Wall time,Step,Value
1715324835.2106106,104334,0.14391663670539856
1715324844.9574652,104896,0.12386473268270493
1715324845.4378061,104924,0.15088436007499695
1715324860.2293174,105774,0.23403844237327576
1715324874.1288269,106566,0.2912743091583252
1715324896.2270846,107837,0.16979950666427612
1715324909.1719325,108586,0.19199024140834808
1715324937.6212435,110224,0.4398181140422821
1715324956.518544,111323,0.2783907353878021
1715324962.936474,111698,0.09716427326202393
1715324984.423098,112902,0.08065389096736908
1715325022.773549,115096,0.2199675738811493
1715325030.1912467,115518,0.15758633613586426
1715325051.048516,116711,0.13992173969745636
1715325052.3060627,116783,0.15393170714378357
1715325057.0130746,117047,0.3415861129760742
1715325067.2673051,117635,0.25580334663391113
1715325076.9496324,118190,0.48688334226608276
1715325129.6782546,121192,0.4541893005371094
1715325129.687231,121193,0.2886108160018921
1715325132.1753995,121332,0.0774446576833725
1715325133.427899,121403,0.2073230743408203
1715325140.9085436,121835,0.20407310128211975
1715325147.3545935,122205,0.28756463527679443
1715325154.7230005,122634,0.185804545879364
1715325201.726639,125290,0.1492811143398285
1715325284.7815378,130071,0.11347250640392303
1715325313.0917807,131680,0.09907334297895432
1715325316.5000749,131876,0.5230311155319214
1715325360.1610377,134376,0.1579122543334961
1715325360.374149,134389,0.5017361044883728
1715325361.841305,134474,0.2379361391067505
1715325368.8862128,134877,0.5224269032478333
1715325381.8289328,135615,0.2193114161491394
1715325400.314876,136673,0.3159196376800537
1715325400.3896759,136678,0.2369050234556198
1715325407.0196514,137055,0.18742887675762177
1715325448.0763218,139403,0.3484422564506531
1715325448.873435,139449,0.30163025856018066
1715325458.053955,139975,0.20113417506217957
1715325459.4415636,140055,0.17649564146995544
1715325471.6813738,140750,0.12529617547988892
1715325475.9812987,140989,0.3913942575454712
1715325480.0848513,141222,0.7973222732543945
1715325509.5255175,142892,0.37973758578300476
1715325532.9207036,144226,0.3626821041107178
1715325534.0509114,144285,0.3242621421813965
1715325569.5813212,146312,0.21189892292022705
1715325576.2944894,146696,0.5378580093383789
1715325590.227566,147491,0.12564806640148163
1715325609.9991484,148604,0.34503862261772156
1715325611.1953428,148673,0.18985199928283691
1715325648.1627069,150758,0.22849683463573456
1715325649.9942787,150863,0.23262560367584229
1715325653.1456568,151042,0.13611236214637756
1715325657.3767803,151276,0.48193222284317017
1715325683.6116834,152766,0.1410209983587265
1715325726.5440607,155189,0.26568031311035156
1715325752.3788803,156652,0.09401935338973999
1715325760.7440746,157130,0.5410730838775635
1715325766.0787215,157430,0.2708696722984314
1715325769.3797693,157623,0.41983431577682495
1715325816.0859778,160252,0.3616468906402588
1715325832.507198,161187,0.22786200046539307
1715325835.6849494,161364,0.4552198648452759
1715325846.4082108,161950,0.2430143803358078
1715325857.6639006,162583,0.27726197242736816
1715325861.2514179,162789,0.4317139983177185
1715325870.1653645,163296,0.11238938570022583
1715325893.5891888,164622,0.23330943286418915
1715325908.6028035,165463,0.26109516620635986
1715325910.9342256,165597,0.3971916139125824
1715325914.5208733,165800,0.2111731767654419
1715325940.080311,167234,0.2714272439479828
1715325942.9204233,167396,0.16205477714538574
1715325947.319337,167644,0.22417309880256653
1715325954.1622624,168037,0.07071655988693237
1715325977.3395803,169323,0.08141663670539856
1715325988.6846144,169963,0.38921183347702026
1715325992.7678125,170188,0.45210784673690796
1715326018.208882,171620,0.17995469272136688
1715326018.901419,171659,0.19808034598827362
1715326019.0669765,171669,0.3747633397579193
1715326042.3809626,172972,0.363852322101593
1715326044.566874,173093,0.07129958271980286
1715326052.970679,173556,0.19782611727714539
1715326072.7248254,174647,0.2677604556083679
1715326128.5400171,177777,0.3019663989543915
1715326135.7698765,178192,0.22589103877544403
1715326144.3202074,178661,0.4103214144706726
1715326145.0368636,178701,0.30991119146347046
1715326153.8139293,179196,0.33562231063842773
1715326174.1869497,180315,0.2790084779262543
1715326187.1729927,181049,0.40900224447250366
1715326188.242066,181108,0.2103002518415451
1715326205.796289,182087,0.05967026948928833
1715326221.097393,182944,0.24292199313640594
1715326221.1831641,182949,0.10163959115743637
1715326227.1220489,183271,0.39950257539749146
1715326232.9582677,183598,0.32063132524490356
1715326259.0689664,185058,0.36102861166000366
1715326280.0280204,186232,0.41707754135131836
1715326295.4031348,187090,0.06822454929351807
1715326296.3230085,187140,0.06753230094909668
1715326310.768346,187943,0.07630708813667297
1715326335.792665,189322,0.3029460310935974
1715326354.3033576,190338,0.1236857995390892
1715326388.353978,192215,0.23243437707424164
1715326443.649148,195297,0.13086014986038208
1715326445.5450428,195400,0.3041335642337799
1715326449.4855726,195619,0.1384829878807068
1715326469.4335089,196726,0.16861912608146667
1715326496.1003594,198201,0.3502166271209717
1715326508.3466835,198851,0.20962202548980713
1715326508.419489,198855,0.14444990456104279
1715326516.1887724,199287,0.11169746518135071
1715326533.5363913,200211,0.3916110694408417
1715326554.9275644,201401,0.2608834505081177
1715326564.4191847,201920,0.17390814423561096
1715326640.3676472,206110,0.1247914656996727
1715326657.4863756,207050,0.06844135373830795
1715326667.728013,207609,0.16155211627483368
1715326688.3047829,208748,0.30010727047920227
1715326691.6869738,208934,0.3117687404155731
1715326710.6780663,209988,0.3009248971939087
1715326714.3766136,210191,0.12194059789180756
1715326766.9802282,213099,0.10009369254112244
1715326780.935933,213867,0.19216388463974
1715326807.533244,215330,0.40758150815963745
1715326819.0894952,215953,0.2743264436721802
1715326820.331058,216023,0.20166179537773132
1715326820.8522823,216052,0.2561534345149994
1715326853.8908563,217867,0.13120830059051514
1715326860.269628,218220,0.2862570285797119
1715326883.728079,219514,0.29192447662353516
1715326890.0487163,219861,0.5111238360404968
1715326897.538245,220265,0.3103880286216736
1715326907.9363742,220837,0.16697221994400024
1715326915.9109273,221270,0.08636218309402466
1715326957.1602473,223537,0.18196594715118408
1715326980.9637072,224845,0.1835344284772873
1715327006.5928621,226247,0.23662614822387695
1715327008.3441288,226345,0.39248546957969666
1715327008.5406044,226357,0.12660938501358032
1715327027.6092954,227411,0.23754137754440308
1715327041.435018,228171,0.10264748334884644
1715327049.0687706,228583,0.17740684747695923
1715327049.1096635,228586,0.22419026494026184
1715327062.0459516,229290,0.18395040929317474
1715327067.1623147,229573,0.11963598430156708
1715327093.3753104,231023,0.5218130946159363
1715327112.6366577,232060,0.1285359263420105
1715327114.758072,232174,0.20178650319576263
1715327115.0891862,232192,0.29197531938552856
1715327144.7931542,233809,0.28796398639678955
1715327156.5319114,234458,0.07658270001411438
1715327164.915566,234917,0.2309630811214447
1715327167.5688615,235059,0.18019859492778778
1715327170.3802783,235215,0.4192388951778412
1715327222.2380285,238047,0.2647927701473236
1715327232.7421863,238615,0.1335330605506897
1715327245.978928,239338,0.41722530126571655
1715327259.8344038,240094,0.26251959800720215
1715327286.0127766,241531,0.13719676434993744
1715327287.8174386,241629,0.4020688533782959
1715327295.77609,242064,0.3720473647117615
1715327300.8929296,242341,0.21579687297344208
1715327323.1802955,243571,0.17659693956375122
1715327347.552915,244900,0.3202286958694458
1715327362.586763,245714,0.10805051028728485
1715327368.9257462,246050,0.42969566583633423
1715327385.6775632,246939,0.259087473154068
1715327396.0104434,247507,0.22009341418743134
1715327422.7929125,248960,0.3063367009162903
1715327436.4558418,249676,0.11708314716815948
1715327442.860285,250024,0.32783809304237366
1715327458.3430989,250869,0.2649971544742584
1715327466.6326773,251319,0.1739133894443512
1715327475.5152183,251796,0.5385274291038513
1715327480.6599245,252066,0.29882800579071045
1715327505.8159068,253439,0.1427098512649536
1715327523.709333,254422,0.22548334300518036
1715327527.027615,254601,0.2946300208568573
1715327552.9543808,255995,0.3104366660118103
1715327570.5911877,256945,0.11753489822149277
1715327593.8037748,258207,0.28272634744644165
1715327596.4418826,258350,0.18832716345787048
1715327610.4951518,259111,0.2933943271636963
1715327610.6943445,259122,0.21090762317180634
1715327645.0109046,260953,0.43682074546813965
1715327674.1893241,262512,0.14142131805419922
1715327675.846919,262598,0.22633759677410126
1715327680.6672444,262853,0.2004612684249878
1715327701.2994323,263947,0.3295474946498871
1715327706.251348,264212,0.3808111548423767
1715327720.1595128,264960,0.3789553642272949
1715327726.1353717,265272,0.19641217589378357
1715327732.1479998,265601,0.65082186460495
1715327733.8380568,265694,0.2973097264766693
1715327774.7695453,267897,0.24487487971782684
1715327789.4688396,268687,0.36046475172042847
1715327800.2823546,269272,0.2192930430173874
1715327820.1282177,270341,0.530938446521759
1715327824.8311057,270593,0.3646525740623474
1715327829.8386586,270861,0.28935348987579346
1715327833.445478,271052,0.3634567856788635
1715327852.5179718,272073,0.24915926158428192
1715327857.7149427,272344,0.40147361159324646
1715327865.2082002,272751,0.20263448357582092
1715327868.9114106,272938,0.18963921070098877
1715327914.678776,275402,0.0701897144317627
1715327917.0097344,275526,0.2835388779640198
1715327952.454596,277439,0.21056418120861053
1715327977.0011652,278747,0.07011376321315765
1715327979.4150782,278879,0.12451037019491196
1715327982.571457,279048,0.33109545707702637
1715327990.5838253,279481,0.2779996395111084
1715327990.981762,279501,0.07810064405202866
1715328008.8446774,280453,0.2156296968460083
1715328011.844692,280618,0.3200939893722534
1715328017.270088,280904,0.22476474940776825
1715328024.5561714,281277,0.17869004607200623
1715328032.5719304,281702,0.2158641815185547
1715328050.373721,282650,0.18438118696212769
1715328070.2502663,283706,0.37174326181411743
1715328081.4538932,284303,0.24768750369548798
1715328092.4296665,284886,0.26436281204223633
1715328104.6117764,285537,0.1376817524433136
1715328135.0489697,287143,0.19535641372203827
1715328165.6160557,288760,0.0730615183711052
1715328174.8510838,289252,0.3628888726234436
1715328177.0018196,289364,0.294584721326828
1715328204.3449502,290816,0.34148287773132324
1715328245.7337737,293017,0.3617485761642456
1715328260.9003732,293826,0.18536028265953064
1715328264.2354276,294001,0.1919851303100586
1715328290.687535,295408,0.16563381254673004
1715328293.934642,295573,0.28052064776420593
1715328318.588351,296881,0.23993894457817078
1715328346.7980235,298351,0.38000673055648804
1715328362.083908,299168,0.1262393593788147
1715328368.3951087,299485,0.34908327460289
1715328391.840336,300714,0.12533676624298096
1715328394.0818808,300833,0.15226083993911743
1715328413.0248919,301829,0.1545703411102295
1715328424.4061737,302431,0.3503253161907196
1715328425.6132438,302494,0.4123325049877167
1715328454.7255151,304023,0.10124994814395905
1715328479.30355,305304,0.2722339332103729
1715328538.567551,308411,0.23754462599754333
1715328546.9438703,308855,0.34422892332077026
1715328549.9746833,309009,0.2920503318309784
1715328563.9283483,309747,0.303333044052124
1715328567.1415663,309916,0.34495097398757935
1715328567.662733,309944,0.21447770297527313
1715328574.3012052,310294,0.49823111295700073
1715328599.7743905,311639,0.4757346510887146
1715328621.5105944,312755,0.06251056492328644
1715328640.3587143,313736,0.06745903939008713
1715328650.8802404,314291,0.17223040759563446
1715328667.626297,315169,0.2742059826850891
1715328722.1441638,318006,0.1518709659576416
1715328729.860681,318409,0.27623236179351807
1715328737.890201,318828,0.24959376454353333
1715328743.4443402,319111,0.20956829190254211
1715328749.6431482,319435,0.11106085777282715
1715328759.4722664,319941,0.17613790929317474
1715328766.1090202,320282,0.19699566066265106
1715328777.033998,320858,0.2178952395915985
1715328778.8975947,320955,0.14998416602611542
1715328787.0661132,321383,0.1314331591129303
1715328806.2593086,322388,0.1576569378376007
1715328818.926965,323049,0.21746699512004852
1715328842.9108663,324304,0.21268205344676971
1715328850.3061955,324689,0.5463743209838867
1715328857.607777,325062,0.2163209319114685
1715328888.533962,326676,0.06441396474838257
1715328934.3421018,329050,0.23566442728042603
1715328953.54202,330047,0.14313392341136932
1715328958.9795926,330331,0.19300389289855957
1715328971.177955,330969,0.05155155062675476
1715328984.170357,331638,0.2596939206123352
1715328990.31214,331949,0.38367289304733276
1715328990.8293223,331976,0.2309875339269638
1715329015.682,333257,0.34459251165390015
1715329038.6651716,334448,0.21595816314220428
1715329039.2284129,334477,0.2306993007659912
1715329076.3514757,336392,0.3204600214958191
1715329082.7672248,336724,0.14085081219673157
1715329120.9648464,338708,0.1610439419746399
1715329121.5169973,338736,0.2772173285484314
1715329124.4328804,338890,0.44395601749420166
1715329179.7122426,341761,0.3359692096710205
1715329180.5535686,341807,0.32160887122154236
1715329180.8105626,341820,0.1220996230840683
1715329204.7751412,343065,0.23378722369670868
1715329206.3547456,343149,0.2537418305873871
1715329232.7192147,344503,0.13308492302894592
1715329233.30531,344533,0.14067763090133667
1715329237.0922363,344721,0.20479831099510193
1715329248.4814582,345279,0.18599101901054382
1715329284.1536422,347111,0.19927428662776947
1715329305.2054367,348184,0.4293261170387268
1715329312.025106,348541,0.309600830078125
1715329327.6606414,349354,0.11868732422590256
1715329391.2933745,352628,0.33306798338890076
1715329391.3821366,352633,0.11393734067678452
1715329402.3456523,353205,0.39552831649780273
1715329497.1497831,358083,0.37650561332702637
1715329498.707339,358162,0.08750178664922714
1715329499.3751936,358196,0.3560905456542969
1715329511.2250652,358807,0.29015618562698364
1715329522.1916153,359382,0.3661852478981018
1715329530.4326565,359790,0.1976477950811386
1715329543.1670263,360449,0.18173377215862274
1715329549.3807364,360774,0.09325706213712692
1715329556.0821102,361121,0.3031301498413086
1715329571.6520386,361928,0.1151648685336113
1715329619.0526628,364334,0.4682130217552185
1715329627.6609087,364770,0.08343344181776047
1715329628.188498,364798,0.3468228578567505
1715329668.5704863,366868,0.24879920482635498
1715329696.7084684,368316,0.39835137128829956
1715329704.4990187,368721,0.23613953590393066
1715329729.540734,370001,0.19620224833488464
1715329745.8530717,370837,0.1901267170906067
1715329751.420011,371125,0.24128326773643494
1715329763.1511896,371727,0.3132213354110718
1715329815.4486465,374387,0.2578432261943817
1715329824.5432384,374855,0.16147127747535706
1715329828.4789078,375051,0.18068526685237885
1715329838.206155,375549,0.2908153533935547
1715329865.9793663,376965,0.43085822463035583
1715329872.087216,377282,0.1603652983903885
1715329873.8776424,377371,0.29655712842941284
1715329920.5193856,379734,0.4155885577201843
1715329922.392121,379828,0.06472216546535492
1715329933.1004236,380381,0.6753584742546082
1715329938.2511559,380647,0.17573583126068115
1715329957.9056616,381652,0.19601929187774658
1715329982.6548924,382911,0.1571740359067917
1715329986.7510195,383120,0.22360369563102722
1715330033.956087,385507,0.31617164611816406
1715330038.781351,385754,0.45725226402282715
1715330045.979937,386119,0.26689577102661133
1715330048.9049902,386271,0.14828436076641083
1715330075.9190032,387646,0.1991889476776123
1715330077.152272,387709,0.2906773090362549
1715330082.506309,387982,0.25916755199432373
1715330084.8662891,388096,0.25140994787216187
1715330099.599427,388838,0.10379473865032196
1715330106.2034125,389174,0.14626221358776093
1715330114.8844132,389615,0.4034960865974426
1715330147.0916653,391221,0.2146472930908203
1715330167.8275845,392243,0.4614267945289612
1715330190.8554883,393407,0.1621405929327011
1715330220.6696444,394913,0.23249435424804688
1715330234.3369834,395606,0.2091214954853058
1715330259.2771804,396859,0.26274633407592773
1715330272.1320314,397510,0.12923279404640198
1715330277.2718976,397770,0.25223469734191895
1715330280.5500035,397935,0.4171341359615326
1715330285.6599076,398196,0.3589053153991699
1715330307.0693462,399282,0.14249716699123383
1715330325.0832253,400198,0.25566941499710083
1715330382.795314,403110,0.16165605187416077
1715330388.7325578,403408,0.15682575106620789
1715330404.6267853,404201,0.24272826313972473
1715330435.7834423,405759,0.373283326625824
1715330437.516769,405847,0.18569819629192352
1715330470.635724,407517,0.2464149445295334
1715330479.2996726,407949,0.2181762307882309
1715330491.254957,408550,0.3322524428367615
1715330544.83069,411257,0.22654365003108978
1715330561.157012,412076,0.36027878522872925
1715330582.5212307,413145,0.17017507553100586
1715330591.8173006,413610,0.2301241159439087
1715330619.6085737,415016,0.18889503180980682
1715330622.004778,415136,0.2725268602371216
1715330631.9161491,415636,0.2306002974510193
1715330641.2385278,416105,0.2490880787372589
1715330662.1925805,417162,0.3525177836418152
1715330670.1391754,417564,0.17975996434688568
1715330674.8419523,417800,0.23810681700706482
1715330675.0194788,417808,0.2584323287010193
1715330685.0291965,418311,0.3000887632369995
1715330702.3541474,419187,0.16047579050064087
1715330715.824252,419868,0.22051021456718445
1715330729.0439634,420524,0.08115273714065552
1715330748.888118,421497,0.07524862885475159
1715330749.5419946,421531,0.11763609945774078
1715330768.7921028,422506,0.37053072452545166
1715330787.6745746,423467,0.12208467721939087
1715330793.480027,423752,0.20548444986343384
1715330818.9136703,425031,0.2172999233007431
1715330819.0213828,425036,0.11180885136127472
1715330830.5639958,425618,0.3593447804450989
1715330849.4277813,426575,0.2652231454849243
1715330859.0220838,427056,0.19103485345840454
1715330867.4639132,427486,0.136907696723938
1715330881.1799493,428172,0.15849453210830688
1715330883.0913448,428259,0.31045210361480713
1715330889.2990108,428574,0.19924293458461761
1715330920.1088645,430131,0.19412147998809814
1715330932.0494845,430731,0.30861175060272217
1715330958.900225,432072,0.31287986040115356
1715330962.7618756,432270,0.3769429326057434
1715331015.2389262,434910,0.2500150501728058
1715331027.2626176,435522,0.22309830784797668
1715331030.2080657,435671,0.35100969672203064
1715331040.9859736,436210,0.41839665174484253
1715331082.8364353,438308,0.33626848459243774
1715331092.972478,438825,0.22595199942588806
1715331138.1478243,441079,0.34598881006240845
1715331161.4737647,442250,0.0928572341799736
1715331162.2738552,442289,0.048742007464170456
1715331169.2049048,442636,0.07081102579832077
1715331177.4358826,443054,0.319908082485199
1715331192.9980857,443839,0.1887069046497345
1715331213.6088045,444875,0.13933664560317993
1715331223.107922,445351,0.14671480655670166
1715331265.6496139,447503,0.25814515352249146
1715331283.7947776,448394,0.28650593757629395
1715331288.765019,448640,0.20891889929771423
1715331295.9697547,448997,0.22899404168128967
1715331300.4837136,449221,0.22651565074920654
1715331305.059701,449431,0.10704170912504196
1715331324.949152,450432,0.18519124388694763
1715331325.5906963,450465,0.1364724338054657
1715331354.6012301,451926,0.4125994145870209
1715331360.9981782,452252,0.22475266456604004
1715331366.9419003,452548,0.2124122977256775
1715331395.706225,454019,0.5390329360961914
1715331403.2208977,454398,0.12847524881362915
1715331428.6991534,455675,0.13228394091129303
1715331484.0942936,458449,0.33759889006614685
1715331514.9215863,459981,0.20836997032165527
1715331522.570921,460366,0.1448589265346527
1715331535.2102005,461004,0.056288134306669235
1715331541.4241457,461321,0.2809966504573822
1715331548.3089857,461663,0.17685255408287048
1715331581.2871678,463333,0.1899242103099823
1715331605.1956294,464523,0.39148521423339844
1715331640.162425,466270,0.3958434760570526
1715331655.883329,467061,0.2674161195755005
1715331686.4225957,468579,0.32846683263778687
1715331686.830238,468600,0.06110125407576561
1715331695.1534562,469020,0.31291908025741577
1715331752.9670248,471934,0.399489164352417
1715331757.6579876,472160,0.13448381423950195
1715331764.2951663,472492,0.10945096611976624
1715331767.4127433,472648,0.396382212638855
1715331769.5154247,472754,0.2292068898677826
1715331823.853013,475481,0.19354748725891113
1715331840.6801488,476325,0.4063394069671631
1715331842.9221907,476439,0.38424259424209595
1715331847.4219408,476663,0.14542996883392334
1715331852.1522057,476897,0.4188563823699951
1715331856.8054297,477122,0.1789238452911377
1715331857.0168638,477132,0.38847967982292175
1715331883.76021,478488,0.28989315032958984
1715331888.6842203,478737,0.21201446652412415
1715331894.6772041,479039,0.3549594581127167
1715331897.0684917,479162,0.3696308732032776
1715331909.749414,479795,0.24354708194732666
1715331921.956322,480406,0.27724194526672363
1715331936.5675604,481145,0.2169049233198166
1715331939.7395875,481307,0.14962485432624817
1715332012.649371,484940,0.16866934299468994
1715332013.2323854,484969,0.6002357006072998
1715332015.4389067,485079,0.19130581617355347
1715332043.9096637,486526,0.16729013621807098
1715332081.7771835,488433,0.49655330181121826
1715332121.8384495,490463,0.20813703536987305
1715332122.8500512,490515,0.32189327478408813
1715332162.0292761,492461,0.19798366725444794
1715332196.5677016,494204,0.44511252641677856
1715332285.2946835,498665,0.1670643389225006
1715332289.5756836,498882,0.22052469849586487
1715332294.2399523,499118,0.1360870599746704
1715332325.3673058,500679,0.19462502002716064
1715332339.3275392,501388,0.09633883088827133
1715332344.5906193,501654,0.24930697679519653
1715332369.511004,502918,0.40430039167404175
1715332381.7197995,503541,0.35620880126953125
1715332393.207353,504119,0.24824059009552002
1715332471.8116043,508047,0.17009049654006958
1715332485.4729507,508732,0.30394598841667175
1715332506.1587782,509767,0.2869076132774353
1715332506.1857061,509768,0.40585559606552124
1715332520.7238438,510494,0.1776001751422882
1715332528.1784587,510867,0.25868356227874756
1715332534.5287213,511189,0.26351189613342285
1715332546.7143307,511808,0.2763669490814209
1715332567.8751268,512862,0.24636971950531006
1715332599.6709864,514460,0.21409738063812256
1715332620.8513577,515527,0.26400867104530334
1715332623.9710033,515683,0.14825057983398438
1715332642.8270962,516624,0.2519987225532532
1715332649.059425,516938,0.1585918515920639
1715332678.2279022,518408,0.5637592673301697
1715332686.7897651,518840,0.2148250788450241
1715332687.6008697,518880,0.24493035674095154
1715332690.1625314,519007,0.135051429271698
1715332725.36363,520761,0.22304527461528778
1715332780.7362149,523553,0.33815693855285645
1715332788.238733,523935,0.09848092496395111
1715332813.509299,525204,0.20709070563316345
1715332822.912197,525673,0.46527910232543945
1715332870.320121,528015,0.210815891623497
1715332887.09905,528865,0.12657801806926727
1715332889.6663096,528995,0.3431015908718109
1715332895.5786927,529295,0.41426724195480347
1715332897.9071167,529413,0.3005029559135437
1715332900.916769,529563,0.09825724363327026
1715332917.7296412,530406,0.26988205313682556
1715332920.1915514,530531,0.1815072000026703
1715332945.9506683,531824,0.28286638855934143
1715332962.4999576,532667,0.057194244116544724
1715332967.2970545,532907,0.1063450425863266
1715332972.8394322,533188,0.1688155233860016
1715332977.7400723,533431,0.2767770290374756
1715332994.1566193,534254,0.22229290008544922
1715333002.7982433,534694,0.17409342527389526
1715333033.5243108,536231,0.11488895118236542
1715333041.697151,536640,0.14464452862739563
1715333048.0200217,536962,0.14436179399490356
1715333055.9433682,537362,0.1438249945640564
1715333057.2815926,537430,0.31570112705230713
1715333087.705362,538961,0.3470301330089569
1715333107.0307682,539935,0.12478061765432358
1715333141.3680868,541647,0.22828713059425354
1715333158.791604,542521,0.23733952641487122
1715333183.7265296,543778,0.2069561779499054
1715333210.7610092,545139,0.2543688714504242
1715333225.4010284,545865,0.11361702531576157
1715333252.9703248,547246,0.27969563007354736
