Wall time,Step,Value
1715916689.8809385,167,1.046090841293335
1715916697.9055665,474,1.1601786613464355
1715916699.3317509,536,1.0333077907562256
1715916700.5175774,586,1.3214356899261475
1715916723.5781288,1436,0.9167804718017578
1715916745.3508718,2307,0.7596603631973267
1715916747.356508,2389,0.741371750831604
1715916749.7122037,2486,0.9673701524734497
1715916800.333762,4492,0.7002124786376953
1715916816.3353622,5134,0.9738194346427917
1715916855.3709202,6711,0.8757526874542236
1715916874.34692,7463,0.9006340503692627
1715916922.151727,9260,1.0259921550750732
1715916927.2540731,9468,1.044461727142334
1715916948.9949036,10399,1.305051565170288
1715916961.0935338,10905,0.9132987856864929
1715916962.5117385,10966,1.2386882305145264
1715916986.2003567,11969,1.3249847888946533
1715917041.794608,14294,0.9545496702194214
1715917050.6090245,14668,1.147352695465088
1715917053.1701722,14779,0.8174383044242859
1715917084.5362496,16116,1.5660780668258667
1715917118.7786038,17543,1.37999427318573
1715917169.114925,19640,1.2128947973251343
1715917179.177999,20062,0.88639235496521
1715917190.2453887,20539,0.8430449366569519
1715917191.1519625,20578,0.8662079572677612
1715917197.5737789,20855,0.8752707242965698
1715917208.4436975,21319,1.0957415103912354
1715917232.0455475,22330,0.8498794436454773
1715917256.1799734,23361,0.8039284944534302
1715917264.2035062,23701,1.6941970586776733
1715917274.7213628,24147,1.6321219205856323
1715917278.9151423,24322,1.1335945129394531
1715917288.762431,24727,0.846784770488739
1715917301.25002,25253,1.6659977436065674
1715917389.003225,28996,1.2746284008026123
1715917408.5309777,29829,1.4297773838043213
1715917426.8010948,30612,1.069455623626709
1715917429.0101829,30706,0.8798422813415527
1715917446.0595791,31443,0.8504519462585449
1715917457.5248885,31936,1.2295660972595215
1715917469.5816298,32435,0.7631897926330566
1715917487.2164454,33181,1.0833905935287476
1715917500.5427904,33749,0.755581259727478
1715917501.3745642,33785,0.989001452922821
1715917502.5823321,33839,1.3560651540756226
1715917503.4759414,33876,0.8632763624191284
1715917518.5735464,34525,0.8350316882133484
1715917551.9612145,35953,1.1426756381988525
1715917567.7100763,36629,0.7449728846549988
1715917568.3992326,36659,1.695572853088379
1715917594.1144314,37764,1.596376657485962
1715917596.7404044,37876,1.0849723815917969
1715917616.38584,38720,1.8185081481933594
1715917619.2372112,38840,0.7989228963851929
1715917639.6845016,39702,1.3744909763336182
1715917676.4341743,41271,0.7865175604820251
1715917705.024679,42468,1.1471056938171387
1715917732.400432,43639,0.82798171043396
1715917734.07894,43711,0.6276780366897583
